0803-1647
CN7,4G ,1,1,1,979,1156,1631,3654,1242,1398,1326.00,1393,5564.39,5569.07,96.88,97.22,695.79,695.71,13.1,13.15,5612.69,5614.91,147.08,145.81,701.87,702.11,19.38,19.22,4811.5,127.89,127.51,4812.11,601.64,16.69,16.79,601.75
CN7,4G ,1,1,2,881,1074,1254,2278,1192,1386,1343.00,1408,98.73,96.41,5569.87,5569.55,13.15,13.04,695.77,695.81,147.03,149.25,5614.22,5613.12,19.23,19.47,702.04,701.89,147.44,5614.68,5615.91,148.48,19.25,702.1,702.25,19.37
CN7,4G ,1,1,3,865,1074,1270,2343,1340,1394,1373.20,1444,5564.55,5568.74,98.55,99.06,695.79,695.71,13.13,13.17,5613.01,5614.39,147.06,145.8,701.87,702.11,19.38,19.22,4811.78,127.88,127.5,4812.1,601.64,16.68,16.79,601.75
CN7,4G ,1,1,4,906,1090,1221,2057,1226,1398,1353.67,1420,99.06,98.08,5564.2,5564.38,13.15,13.07,695.77,695.81,147.52,149.23,5613.88,5612.61,19.23,19.47,702.04,701.88,124.93,4812.57,4814.05,125.82,16.47,601.82,601.95,16.58
CN7,4G ,1,1,5,914,1090,1287,2212,1192,1492,1349.80,1447,5564.39,5564.07,98.71,97.22,695.79,695.71,13.13,13.15,5613.16,5614.38,148.72,147.45,701.87,702.11,19.4,19.25,4811.62,128.01,127.48,4812.38,601.63,16.68,16.79,601.76
CN7,4G ,1,2,1,963,1172,1516,2311,1254,1436,1369.40,1459,2828.56,2826.37,2823.7,2833.05,354.07,353.96,353.62,354.05,2885.83,2886.22,147.02,2879.42,360.56,360.77,19.37,360.55,2468.06,4812.84,2470.6,2473.52,309.04,601.8,309.36,309.15
CN7,4G ,1,2,2,881,1045,1237,2311,1367,1478,1425.40,1497,2830.73,2830.58,5564.03,2831.55,354.46,354.39,695.77,354.49,2879.32,2881.21,2880.67,2879.41,360.54,360.77,360.7,360.55,2468.34,2469.99,129.03,2482.23,309.06,309.25,16.8,309.22
CN7,4G ,1,2,3,955,1139,1467,2376,1263,1462,1377.40,1449,2836.06,2830.75,2835.21,99.05,354.46,354.39,354.44,13.16,2879.48,2882.03,5620.32,2892.74,360.54,360.79,702.06,360.56,2479.76,2474.7,2471.15,2470.08,309.1,309.25,309.37,309.18
CN7,4G ,1,2,4,938,1074,1450,2212,1240,1390,1359.67,1425,2830.73,2835.41,2831.71,2830.7,354.46,354.38,354.47,354.48,2467.98,2469.74,2469.57,126.34,309.03,309.25,309.19,16.48,2471.32,2469.83,4813.85,2468.93,309.05,309.24,601.95,309.16
CN7,4G ,1,2,5,996,1172,1450,2311,1250,1440,1353.60,1432,2831.56,2830.75,2830.55,5565.2,354.47,354.39,354.44,695.83,2879.97,2881.18,2881.83,2879.21,360.56,360.77,360.72,360.54,2879.37,2881.47,2883.17,146.75,360.54,360.77,360.95,19.34
CN7,4G ,1,4,1,988,1156,1549,2376,1276,1430,1350.33,1417,2830.89,1463.91,2830.88,2845.21,354.46,183.72,354.44,354.59,2879.46,2886.67,2881.48,4247.2,360.54,360.77,360.72,531.22,1296.88,2470.53,2471.0,3641.47,162.76,309.25,309.37,455.45
CN7,4G ,1,4,2,971,1139,1385,2311,1230,1462,1363.33,1429,4203.23,2830.24,2835.88,2836.55,525.14,354.38,354.45,354.49,4259.62,1515.17,2881.64,2880.53,531.24,190.11,360.72,360.56,2468.87,1303.24,2470.99,2473.9,309.04,162.96,309.37,309.16
CN7,4G ,1,4,3,930,1106,1237,2343,1290,1412,1379.20,1451,2431.92,3601.78,1255.75,2427.47,303.85,450.04,157.54,303.86,2469.96,2473.99,1302.4,2473.31,309.08,309.23,162.9,309.07,3639.86,2470.23,2475.7,2470.04,455.33,309.23,309.39,309.19
CN7,4G ,1,4,4,1004,1156,1450,2311,1194,1448,1348.50,1416,2825.77,2824.86,2831.8,1461.52,353.82,353.71,353.95,183.48,2879.44,4248.14,2881.62,2884.52,360.55,531.43,360.71,360.56,2884.17,4249.09,1515.3,2880.54,360.54,531.44,190.24,360.67
CN7,4G ,1,4,5,914,1090,1336,2311,1258,1512,1379.60,1450,2830.9,2831.25,4197.54,2831.54,354.46,354.39,525.11,354.48,2879.43,2882.31,4248.44,1513.18,360.53,360.79,531.38,189.88,2469.57,2471.08,2470.67,1297.74,309.08,309.27,309.39,162.87
