0809-0329
CN7,4G 1M 1M 64 1,1,4,1,750,938,1188,2278,1334,1520,1453.60,1532,1573.92,1574.27,1573.5,1581.17,196.86,196.9,196.84,196.82
CN7,4G 1M 1M 64 1,1,4,2,840,1090,1729,4621,1284,1548,1437.60,1509,1568.08,1568.44,1568.17,1568.34,196.18,196.22,196.17,196.21
CN7,4G 1M 1M 64 1,1,4,3,840,1037,1254,2311,1290,1488,1418.00,1489,1567.75,1574.1,1568.5,1567.83,196.16,196.21,196.16,196.19
CN7,4G 1M 1M 64 1,2,4,1,816,1074,1696,25297,1226,1474,1395.20,2888,2935.08,2935.43,2940.33,2936.16,366.85,366.9,366.84,366.91
CN7,4G 1M 1M 64 1,2,4,2,791,1074,1729,15008,1338,1436,1389.40,2908,2935.08,2935.43,2935.0,2935.33,366.85,366.9,366.84,366.88
CN7,4G 1M 1M 64 1,2,4,3,816,1074,1713,15139,1270,1476,1377.00,2885,2940.41,2935.6,2935.0,2940.66,366.85,366.9,366.84,366.88
CN7,4G 1M 1M 64 1,4,4,1,963,1139,1418,2057,1180,1334,1291.67,5278,5668.74,5674.6,5673.83,5669.33,708.18,708.23,708.17,708.21
CN7,4G 1M 1M 64 1,4,4,2,971,1156,1811,23725,1140,1330,1272.75,5193,5674.75,5669.43,5669.0,5674.33,708.2,708.25,708.19,708.23
CN7,4G 1M 1M 64 1,4,4,3,963,1172,1385,2180,1164,1336,1299.00,5302,5668.08,5674.44,5675.0,5668.34,708.16,708.23,708.17,708.19
CN7,4G 1M 1M 64 1,8,4,1,4178,5604,7504,40633,470,1144,662.67,5519,7255.5,7267.29,7278.67,7147.34,905.75,907.11,908.48,892.12
CN7,4G 1M 1M 64 1,8,4,2,4146,5604,7898,57410,462,1110,661.31,5490,7101.17,7151.3,7103.12,7147.23,886.47,892.61,886.61,893.05
CN7,4G 1M 1M 64 1,8,4,3,4146,5538,7701,74974,429,1114,654.23,5438,7176.4,7080.42,7149.02,7183.35,895.88,883.83,892.41,897.18
CN7,8G 1M 1M 64 1,1,4,1,750,832,1106,21103,1390,1550,1458.45,1529,1957.52,1957.87,1957.69,1957.02,244.63,244.66,244.62,244.62
CN7,8G 1M 1M 64 1,1,4,2,750,840,1123,20055,1330,1546,1453.64,1526,1956.63,1956.75,1956.46,1957.58,244.57,244.59,244.56,244.63
